customer_id,transaction_id,purchase_date,revenue,true_segment,year_month,dow,Segment,RFM_Score,CLV_1yr
C03442,T0024120,17-12-2024,247.76,Champion,2024-12,Tuesday,Loyalists,15,3651
C03442,T0024121,25-10-2024,290.71,Champion,2024-10,Friday,Loyalists,15,3651
C03442,T0024122,09-12-2024,293.5,Champion,2024-12,Monday,Loyalists,15,3651
C03442,T0024123,16-12-2024,355.21,Champion,2024-12,Monday,Loyalists,15,3651
C03442,T0024124,25-11-2024,308.43,Champion,2024-11,Monday,Loyalists,15,3651
C03442,T0024125,15-12-2024,318.5,Champion,2024-12,Sunday,Loyalists,15,3651
C03442,T0024126,16-12-2024,159.14,Champion,2024-12,Monday,Loyalists,15,3651
C03442,T0024127,12-12-2024,357.53,Champion,2024-12,Thursday,Loyalists,15,3651
C03442,T0024128,29-10-2024,301.31,Champion,2024-10,Tuesday,Loyalists,15,3651
C03442,T0024129,29-10-2024,274.15,Champion,2024-10,Tuesday,Loyalists,15,3651
C03443,T0024130,25-02-2024,44.28,Dormant,2024-02,Sunday,Dormant,4,79.88
C03443,T0024131,12-03-2024,35.6,Dormant,2024-03,Tuesday,Dormant,4,79.88
C03444,T0024132,24-02-2024,39.06,Dormant,2024-02,Saturday,Dormant,3,39.06
C03445,T0024133,26-08-2024,103.58,At-Risk,2024-08,Monday,At-Risk,8,389.26
C03445,T0024134,14-08-2024,72.52,At-Risk,2024-08,Wednesday,At-Risk,8,389.26
C03445,T0024135,06-08-2024,96.59,At-Risk,2024-08,Tuesday,At-Risk,8,389.26
C03445,T0024136,31-07-2024,116.57,At-Risk,2024-07,Wednesday,At-Risk,8,389.26
C03446,T0024137,04-02-2024,78.38,Dormant,2024-02,Sunday,Dormant,5,125.93
C03446,T0024138,11-01-2024,47.55,Dormant,2024-01,Thursday,Dormant,5,125.93
C03447,T0024139,11-08-2024,75.09,At-Risk,2024-08,Sunday,At-Risk,9,516.83
C03447,T0024140,05-08-2024,203.46,At-Risk,2024-08,Monday,At-Risk,9,516.83
C03447,T0024141,21-07-2024,77.29,At-Risk,2024-07,Sunday,At-Risk,9,516.83
C03447,T0024142,23-07-2024,103.16,At-Risk,2024-07,Tuesday,At-Risk,9,516.83
C03447,T0024143,03-09-2024,57.83,At-Risk,2024-09,Tuesday,At-Risk,9,516.83
C03448,T0024144,04-07-2024,109.78,At-Risk,2024-07,Thursday,At-Risk,6,204.11
C03448,T0024145,09-06-2024,94.33,At-Risk,2024-06,Sunday,At-Risk,6,204.11
C03449,T0024146,04-12-2024,326.55,Champion,2024-12,Wednesday,At-Risk,11,1804.56
C03449,T0024147,31-10-2024,213.9,Champion,2024-10,Thursday,At-Risk,11,1804.56
C03449,T0024148,22-10-2024,248.42,Champion,2024-10,Tuesday,At-Risk,11,1804.56
C03449,T0024149,04-12-2024,327.64,Champion,2024-12,Wednesday,At-Risk,11,1804.56
C03449,T0024150,11-11-2024,348.25,Champion,2024-11,Monday,At-Risk,11,1804.56
C03449,T0024151,23-11-2024,339.8,Champion,2024-11,Saturday,At-Risk,11,1804.56
C03450,T0024152,20-10-2024,185.37,Loyalist,2024-10,Sunday,At-Risk,10,737.87
C03450,T0024153,05-12-2024,180.07,Loyalist,2024-12,Thursday,At-Risk,10,737.87
C03450,T0024154,26-10-2024,114.27,Loyalist,2024-10,Saturday,At-Risk,10,737.87
C03450,T0024155,03-12-2024,143.75,Loyalist,2024-12,Tuesday,At-Risk,10,737.87
C03450,T0024156,18-10-2024,114.41,Loyalist,2024-10,Friday,At-Risk,10,737.87
C03451,T0024157,11-08-2024,101.38,At-Risk,2024-08,Sunday,Dormant,4,101.38
C03452,T0024158,14-08-2024,142.1,At-Risk,2024-08,Wednesday,At-Risk,7,358.95
C03452,T0024159,21-07-2024,82.08,At-Risk,2024-07,Sunday,At-Risk,7,358.95
C03452,T0024160,18-08-2024,105.7,At-Risk,2024-08,Sunday,At-Risk,7,358.95
C03452,T0024161,30-08-2024,29.07,At-Risk,2024-08,Friday,At-Risk,7,358.95
C03453,T0024162,03-12-2024,94.46,Loyalist,2024-12,Tuesday,At-Risk,10,985.03
C03453,T0024163,01-11-2024,146.05,Loyalist,2024-11,Friday,At-Risk,10,985.03
C03453,T0024164,07-12-2024,171.79,Loyalist,2024-12,Saturday,At-Risk,10,985.03
C03453,T0024165,23-10-2024,284.39,Loyalist,2024-10,Wednesday,At-Risk,10,985.03
C03453,T0024166,07-11-2024,115.4,Loyalist,2024-11,Thursday,At-Risk,10,985.03
C03453,T0024167,06-11-2024,172.94,Loyalist,2024-11,Wednesday,At-Risk,10,985.03
C03454,T0024168,25-02-2024,102.34,Dormant,2024-02,Sunday,Dormant,5,238.78
C03454,T0024169,12-03-2024,63.29,Dormant,2024-03,Tuesday,Dormant,5,238.78
C03454,T0024170,05-02-2024,73.15,Dormant,2024-02,Monday,Dormant,5,238.78
C03455,T0024171,23-12-2024,307.68,Champion,2024-12,Monday,Loyalists,15,4569.76
C03455,T0024172,27-11-2024,231.41,Champion,2024-11,Wednesday,Loyalists,15,4569.76
C03455,T0024173,05-12-2024,191.45,Champion,2024-12,Thursday,Loyalists,15,4569.76
C03455,T0024174,30-11-2024,380.78,Champion,2024-11,Saturday,Loyalists,15,4569.76
C03455,T0024175,04-11-2024,258.29,Champion,2024-11,Monday,Loyalists,15,4569.76
C03455,T0024176,30-11-2024,420.77,Champion,2024-11,Saturday,Loyalists,15,4569.76
C03455,T0024177,02-12-2024,295.96,Champion,2024-12,Monday,Loyalists,15,4569.76
C03455,T0024178,08-11-2024,323.34,Champion,2024-11,Friday,Loyalists,15,4569.76
C03455,T0024179,22-12-2024,295.44,Champion,2024-12,Sunday,Loyalists,15,4569.76
C03455,T0024180,02-11-2024,255,Champion,2024-11,Saturday,Loyalists,15,4569.76
C03455,T0024181,12-11-2024,209.83,Champion,2024-11,Tuesday,Loyalists,15,4569.76
C03455,T0024182,14-11-2024,330.01,Champion,2024-11,Thursday,Loyalists,15,4569.76
C03455,T0024183,07-11-2024,197.97,Champion,2024-11,Thursday,Loyalists,15,4569.76
C03455,T0024184,11-12-2024,217.85,Champion,2024-12,Wednesday,Loyalists,15,4569.76
C03455,T0024185,21-12-2024,214.28,Champion,2024-12,Saturday,Loyalists,15,4569.76
C03455,T0024186,16-11-2024,439.7,Champion,2024-11,Saturday,Loyalists,15,4569.76
C03456,T0024187,24-07-2024,66.66,At-Risk,2024-07,Wednesday,Dormant,6,146.01
C03456,T0024188,21-06-2024,79.35,At-Risk,2024-06,Friday,Dormant,6,146.01
C03457,T0024189,05-07-2024,90.77,At-Risk,2024-07,Friday,Dormant,4,90.77
C03458,T0024190,11-08-2024,74.62,At-Risk,2024-08,Sunday,At-Risk,7,273.9
C03458,T0024191,15-08-2024,30.66,At-Risk,2024-08,Thursday,At-Risk,7,273.9
C03458,T0024192,27-07-2024,60.03,At-Risk,2024-07,Saturday,At-Risk,7,273.9
C03458,T0024193,23-08-2024,108.59,At-Risk,2024-08,Friday,At-Risk,7,273.9
C03459,T0024194,18-06-2024,124.74,At-Risk,2024-06,Tuesday,At-Risk,7,349.24
C03459,T0024195,19-07-2024,73.96,At-Risk,2024-07,Friday,At-Risk,7,349.24
C03459,T0024196,01-07-2024,82.32,At-Risk,2024-07,Monday,At-Risk,7,349.24
C03459,T0024197,08-06-2024,68.22,At-Risk,2024-06,Saturday,At-Risk,7,349.24
C03460,T0024198,30-09-2024,120.07,Loyalist,2024-09,Monday,At-Risk,8,286.03
C03460,T0024199,14-11-2024,135.92,Loyalist,2024-11,Thursday,At-Risk,8,286.03
C03460,T0024200,26-09-2024,30.04,Loyalist,2024-09,Thursday,At-Risk,8,286.03
C03461,T0024201,02-11-2024,379.39,Champion,2024-11,Saturday,Loyalists,14,3738.9434
C03461,T0024202,05-11-2024,318.16,Champion,2024-11,Tuesday,Loyalists,14,3738.9434
C03461,T0024203,23-12-2024,376.17,Champion,2024-12,Monday,Loyalists,14,3738.9434
C03461,T0024204,25-12-2024,234.22,Champion,2024-12,Wednesday,Loyalists,14,3738.9434
C03461,T0024205,27-11-2024,365.34,Champion,2024-11,Wednesday,Loyalists,14,3738.9434
C03461,T0024206,11-12-2024,361.88,Champion,2024-12,Wednesday,Loyalists,14,3738.9434
C03461,T0024207,06-11-2024,411.01,Champion,2024-11,Wednesday,Loyalists,14,3738.9434
C03461,T0024208,27-11-2024,385.24,Champion,2024-11,Wednesday,Loyalists,14,3738.9434
C03461,T0024209,05-11-2024,247.05,Champion,2024-11,Tuesday,Loyalists,14,3738.9434
C03461,T0024210,22-11-2024,195.16,Champion,2024-11,Friday,Loyalists,14,3738.9434
C03461,T0024211,18-11-2024,465.3234,Champion,2024-11,Monday,Loyalists,14,3738.9434
C03462,T0024212,26-06-2024,132.41,At-Risk,2024-06,Wednesday,At-Risk,8,519.39
C03462,T0024213,23-07-2024,71.09,At-Risk,2024-07,Tuesday,At-Risk,8,519.39
C03462,T0024214,23-06-2024,95.56,At-Risk,2024-06,Sunday,At-Risk,8,519.39
C03462,T0024215,22-07-2024,128.59,At-Risk,2024-07,Monday,At-Risk,8,519.39
C03462,T0024216,22-07-2024,91.74,At-Risk,2024-07,Monday,At-Risk,8,519.39
C03463,T0024217,27-09-2024,46.99,At-Risk,2024-09,Friday,At-Risk,7,148.9
C03463,T0024218,23-08-2024,44.7,At-Risk,2024-08,Friday,At-Risk,7,148.9
C03463,T0024219,07-10-2024,57.21,At-Risk,2024-10,Monday,At-Risk,7,148.9
C03464,T0024220,04-11-2024,71.93,Champion,2024-11,Monday,Loyalists,15,4535.5434
C03464,T0024221,23-11-2024,342.49,Champion,2024-11,Saturday,Loyalists,15,4535.5434
C03464,T0024222,02-12-2024,465.3234,Champion,2024-12,Monday,Loyalists,15,4535.5434
C03464,T0024223,03-11-2024,300.95,Champion,2024-11,Sunday,Loyalists,15,4535.5434
C03464,T0024224,28-11-2024,301.53,Champion,2024-11,Thursday,Loyalists,15,4535.5434
C03464,T0024225,28-12-2024,190.63,Champion,2024-12,Saturday,Loyalists,15,4535.5434
C03464,T0024226,01-12-2024,274.3,Champion,2024-12,Sunday,Loyalists,15,4535.5434
C03464,T0024227,06-11-2024,298.31,Champion,2024-11,Wednesday,Loyalists,15,4535.5434
C03464,T0024228,24-12-2024,263.69,Champion,2024-12,Tuesday,Loyalists,15,4535.5434
C03464,T0024229,23-12-2024,418.13,Champion,2024-12,Monday,Loyalists,15,4535.5434
C03464,T0024230,10-12-2024,367.37,Champion,2024-12,Tuesday,Loyalists,15,4535.5434
C03464,T0024231,27-12-2024,339.44,Champion,2024-12,Friday,Loyalists,15,4535.5434
C03464,T0024232,29-11-2024,315.12,Champion,2024-11,Friday,Loyalists,15,4535.5434
C03464,T0024233,21-12-2024,326.36,Champion,2024-12,Saturday,Loyalists,15,4535.5434
C03464,T0024234,20-12-2024,259.97,Champion,2024-12,Friday,Loyalists,15,4535.5434
C03465,T0024235,09-06-2024,113.16,At-Risk,2024-06,Sunday,At-Risk,8,470.58
C03465,T0024236,19-06-2024,118.7,At-Risk,2024-06,Wednesday,At-Risk,8,470.58
C03465,T0024237,27-05-2024,102.6,At-Risk,2024-05,Monday,At-Risk,8,470.58
C03465,T0024238,10-07-2024,38.68,At-Risk,2024-07,Wednesday,At-Risk,8,470.58
C03465,T0024239,19-07-2024,97.44,At-Risk,2024-07,Friday,At-Risk,8,470.58
C03466,T0024240,02-11-2024,192.49,Loyalist,2024-11,Saturday,At-Risk,12,1394.73
C03466,T0024241,06-11-2024,129.2,Loyalist,2024-11,Wednesday,At-Risk,12,1394.73
C03466,T0024242,28-10-2024,146.22,Loyalist,2024-10,Monday,At-Risk,12,1394.73
C03466,T0024243,19-11-2024,57.79,Loyalist,2024-11,Tuesday,At-Risk,12,1394.73
C03466,T0024244,23-11-2024,180.83,Loyalist,2024-11,Saturday,At-Risk,12,1394.73
C03466,T0024245,15-10-2024,117.75,Loyalist,2024-10,Tuesday,At-Risk,12,1394.73
C03466,T0024246,22-10-2024,233.68,Loyalist,2024-10,Tuesday,At-Risk,12,1394.73
C03466,T0024247,27-11-2024,138.44,Loyalist,2024-11,Wednesday,At-Risk,12,1394.73
C03466,T0024248,24-10-2024,120.38,Loyalist,2024-10,Thursday,At-Risk,12,1394.73
C03466,T0024249,09-11-2024,77.95,Loyalist,2024-11,Saturday,At-Risk,12,1394.73
C03467,T0024250,26-07-2024,142.46,At-Risk,2024-07,Friday,At-Risk,9,697.8
C03467,T0024251,21-08-2024,101.69,At-Risk,2024-08,Wednesday,At-Risk,9,697.8
C03467,T0024252,10-08-2024,138.71,At-Risk,2024-08,Saturday,At-Risk,9,697.8
C03467,T0024253,02-09-2024,98.42,At-Risk,2024-09,Monday,At-Risk,9,697.8
C03467,T0024254,20-07-2024,95.68,At-Risk,2024-07,Saturday,At-Risk,9,697.8
C03467,T0024255,14-09-2024,120.84,At-Risk,2024-09,Saturday,At-Risk,9,697.8
C03468,T0024256,15-04-2024,65.18,Dormant,2024-04,Monday,Dormant,3,65.18
C03469,T0024257,05-12-2024,299.58,Champion,2024-12,Thursday,Loyalists,15,5349.0134
C03469,T0024258,28-10-2024,316.84,Champion,2024-10,Monday,Loyalists,15,5349.0134
C03469,T0024259,21-12-2024,206.75,Champion,2024-12,Saturday,Loyalists,15,5349.0134
C03469,T0024260,05-11-2024,465.3234,Champion,2024-11,Tuesday,Loyalists,15,5349.0134
C03469,T0024261,22-12-2024,342.38,Champion,2024-12,Sunday,Loyalists,15,5349.0134
C03469,T0024262,29-11-2024,298.12,Champion,2024-11,Friday,Loyalists,15,5349.0134
C03469,T0024263,01-12-2024,296.07,Champion,2024-12,Sunday,Loyalists,15,5349.0134
C03469,T0024264,10-11-2024,457.7,Champion,2024-11,Sunday,Loyalists,15,5349.0134
C03469,T0024265,03-11-2024,262.83,Champion,2024-11,Sunday,Loyalists,15,5349.0134
C03469,T0024266,30-11-2024,305.53,Champion,2024-11,Saturday,Loyalists,15,5349.0134
C03469,T0024267,02-12-2024,158.98,Champion,2024-12,Monday,Loyalists,15,5349.0134
C03469,T0024268,02-11-2024,306.73,Champion,2024-11,Saturday,Loyalists,15,5349.0134
C03469,T0024269,08-12-2024,341.64,Champion,2024-12,Sunday,Loyalists,15,5349.0134
C03469,T0024270,11-11-2024,339.35,Champion,2024-11,Monday,Loyalists,15,5349.0134
C03469,T0024271,15-11-2024,343.02,Champion,2024-11,Friday,Loyalists,15,5349.0134
C03469,T0024272,30-10-2024,340.46,Champion,2024-10,Wednesday,Loyalists,15,5349.0134
C03469,T0024273,07-11-2024,267.71,Champion,2024-11,Thursday,Loyalists,15,5349.0134
C03470,T0024274,12-12-2024,366.9,Champion,2024-12,Thursday,Loyalists,14,3232.48
C03470,T0024275,02-11-2024,251.79,Champion,2024-11,Saturday,Loyalists,14,3232.48
C03470,T0024276,08-11-2024,243.98,Champion,2024-11,Friday,Loyalists,14,3232.48
C03470,T0024277,20-12-2024,446.3,Champion,2024-12,Friday,Loyalists,14,3232.48
C03470,T0024278,07-12-2024,187,Champion,2024-12,Saturday,Loyalists,14,3232.48
C03470,T0024279,04-11-2024,227.55,Champion,2024-11,Monday,Loyalists,14,3232.48
C03470,T0024280,12-12-2024,244.34,Champion,2024-12,Thursday,Loyalists,14,3232.48
C03470,T0024281,23-10-2024,264.26,Champion,2024-10,Wednesday,Loyalists,14,3232.48
C03470,T0024282,26-10-2024,42.3,Champion,2024-10,Saturday,Loyalists,14,3232.48
C03470,T0024283,05-11-2024,219.8,Champion,2024-11,Tuesday,Loyalists,14,3232.48
C03470,T0024284,15-12-2024,435.94,Champion,2024-12,Sunday,Loyalists,14,3232.48
C03470,T0024285,24-11-2024,302.32,Champion,2024-11,Sunday,Loyalists,14,3232.48
C03471,T0024286,29-07-2024,145.14,At-Risk,2024-07,Monday,Dormant,5,145.14
C03472,T0024287,19-08-2024,74.63,At-Risk,2024-08,Monday,At-Risk,6,234.02
C03472,T0024288,04-08-2024,106.77,At-Risk,2024-08,Sunday,At-Risk,6,234.02
C03472,T0024289,31-07-2024,52.62,At-Risk,2024-07,Wednesday,At-Risk,6,234.02
C03473,T0024290,31-05-2024,158.55,At-Risk,2024-05,Friday,At-Risk,6,246.99
C03473,T0024291,04-06-2024,88.44,At-Risk,2024-06,Tuesday,At-Risk,6,246.99
C03474,T0024292,02-04-2024,59.96,Dormant,2024-04,Tuesday,Dormant,4,103.56
C03474,T0024293,31-03-2024,43.6,Dormant,2024-03,Sunday,Dormant,4,103.56
C03475,T0024294,19-11-2023,59.24,Dormant,2023-11,Sunday,Dormant,3,59.24
C03476,T0024295,28-01-2024,61.13,Dormant,2024-01,Sunday,Dormant,3,61.13
C03477,T0024296,30-08-2024,103.93,At-Risk,2024-08,Friday,Dormant,4,103.93
C03478,T0024297,02-12-2024,163.45,Loyalist,2024-12,Monday,At-Risk,10,827.49
C03478,T0024298,22-10-2024,73.29,Loyalist,2024-10,Tuesday,At-Risk,10,827.49
C03478,T0024299,06-10-2024,70.99,Loyalist,2024-10,Sunday,At-Risk,10,827.49
C03478,T0024300,04-11-2024,242.5,Loyalist,2024-11,Monday,At-Risk,10,827.49
C03478,T0024301,22-10-2024,168.55,Loyalist,2024-10,Tuesday,At-Risk,10,827.49
C03478,T0024302,02-11-2024,108.71,Loyalist,2024-11,Saturday,At-Risk,10,827.49
C03479,T0024303,13-10-2024,251.82,Loyalist,2024-10,Sunday,At-Risk,12,1959.91
C03479,T0024304,03-11-2024,116.57,Loyalist,2024-11,Sunday,At-Risk,12,1959.91
C03479,T0024305,05-11-2024,183.13,Loyalist,2024-11,Tuesday,At-Risk,12,1959.91
C03479,T0024306,27-10-2024,184.03,Loyalist,2024-10,Sunday,At-Risk,12,1959.91
C03479,T0024307,05-11-2024,145.95,Loyalist,2024-11,Tuesday,At-Risk,12,1959.91
C03479,T0024308,04-11-2024,155.28,Loyalist,2024-11,Monday,At-Risk,12,1959.91
C03479,T0024309,04-10-2024,182.24,Loyalist,2024-10,Friday,At-Risk,12,1959.91
C03479,T0024310,25-09-2024,206.05,Loyalist,2024-09,Wednesday,At-Risk,12,1959.91
C03479,T0024311,30-10-2024,109.81,Loyalist,2024-10,Wednesday,At-Risk,12,1959.91
C03479,T0024312,20-09-2024,145.28,Loyalist,2024-09,Friday,At-Risk,12,1959.91
C03479,T0024313,10-09-2024,118.3,Loyalist,2024-09,Tuesday,At-Risk,12,1959.91
C03479,T0024314,04-11-2024,161.45,Loyalist,2024-11,Monday,At-Risk,12,1959.91
C03480,T0024315,08-11-2024,342.21,Champion,2024-11,Friday,Loyalists,15,6188.1234
C03480,T0024316,29-11-2024,282.79,Champion,2024-11,Friday,Loyalists,15,6188.1234
C03480,T0024317,20-11-2024,233.59,Champion,2024-11,Wednesday,Loyalists,15,6188.1234
C03480,T0024318,02-12-2024,246.04,Champion,2024-12,Monday,Loyalists,15,6188.1234
C03480,T0024319,20-12-2024,390.67,Champion,2024-12,Friday,Loyalists,15,6188.1234
C03480,T0024320,25-10-2024,319.21,Champion,2024-10,Friday,Loyalists,15,6188.1234
C03480,T0024321,24-10-2024,436.85,Champion,2024-10,Thursday,Loyalists,15,6188.1234
C03480,T0024322,30-10-2024,309.98,Champion,2024-10,Wednesday,Loyalists,15,6188.1234
C03480,T0024323,31-10-2024,335.84,Champion,2024-10,Thursday,Loyalists,15,6188.1234
C03480,T0024324,03-11-2024,269.97,Champion,2024-11,Sunday,Loyalists,15,6188.1234
C03480,T0024325,27-11-2024,385.23,Champion,2024-11,Wednesday,Loyalists,15,6188.1234
C03480,T0024326,31-10-2024,465.3234,Champion,2024-10,Thursday,Loyalists,15,6188.1234
C03480,T0024327,07-11-2024,308,Champion,2024-11,Thursday,Loyalists,15,6188.1234
C03480,T0024328,23-11-2024,380.83,Champion,2024-11,Saturday,Loyalists,15,6188.1234
C03480,T0024329,05-12-2024,348.73,Champion,2024-12,Thursday,Loyalists,15,6188.1234
C03480,T0024330,03-11-2024,312.44,Champion,2024-11,Sunday,Loyalists,15,6188.1234
C03480,T0024331,19-11-2024,215.91,Champion,2024-11,Tuesday,Loyalists,15,6188.1234
C03480,T0024332,19-11-2024,279.82,Champion,2024-11,Tuesday,Loyalists,15,6188.1234
C03480,T0024333,13-12-2024,324.69,Champion,2024-12,Friday,Loyalists,15,6188.1234
C03481,T0024334,17-07-2024,90.65,At-Risk,2024-07,Wednesday,At-Risk,6,260.54
C03481,T0024335,27-07-2024,56.74,At-Risk,2024-07,Saturday,At-Risk,6,260.54
C03481,T0024336,13-08-2024,113.15,At-Risk,2024-08,Tuesday,At-Risk,6,260.54
C03482,T0024337,11-10-2024,141.36,Loyalist,2024-10,Friday,At-Risk,6,141.36
C03483,T0024338,31-12-2023,51.96,Dormant,2023-12,Sunday,Dormant,3,51.96
C03484,T0024339,20-07-2024,145.73,At-Risk,2024-07,Saturday,Dormant,5,145.73
C03485,T0024340,05-08-2024,99.35,At-Risk,2024-08,Monday,At-Risk,6,323.24
C03485,T0024341,19-07-2024,140,At-Risk,2024-07,Friday,At-Risk,6,323.24
C03485,T0024342,07-07-2024,83.89,At-Risk,2024-07,Sunday,At-Risk,6,323.24
C03486,T0024343,02-11-2024,162.03,Loyalist,2024-11,Saturday,At-Risk,11,1010.52
C03486,T0024344,12-09-2024,113.68,Loyalist,2024-09,Thursday,At-Risk,11,1010.52
C03486,T0024345,03-11-2024,96.01,Loyalist,2024-11,Sunday,At-Risk,11,1010.52
C03486,T0024346,06-11-2024,41.6,Loyalist,2024-11,Wednesday,At-Risk,11,1010.52
C03486,T0024347,20-09-2024,138.74,Loyalist,2024-09,Friday,At-Risk,11,1010.52
C03486,T0024348,10-10-2024,94.97,Loyalist,2024-10,Thursday,At-Risk,11,1010.52
C03486,T0024349,11-10-2024,167.19,Loyalist,2024-10,Friday,At-Risk,11,1010.52
C03486,T0024350,17-10-2024,196.3,Loyalist,2024-10,Thursday,At-Risk,11,1010.52
C03487,T0024351,13-11-2024,324.71,Champion,2024-11,Wednesday,Loyalists,15,6014.8
C03487,T0024352,21-11-2024,313.57,Champion,2024-11,Thursday,Loyalists,15,6014.8
C03487,T0024353,13-12-2024,293.65,Champion,2024-12,Friday,Loyalists,15,6014.8
C03487,T0024354,28-10-2024,247.7,Champion,2024-10,Monday,Loyalists,15,6014.8
C03487,T0024355,21-11-2024,253.12,Champion,2024-11,Thursday,Loyalists,15,6014.8
C03487,T0024356,28-10-2024,260.29,Champion,2024-10,Monday,Loyalists,15,6014.8
C03487,T0024357,17-12-2024,399.61,Champion,2024-12,Tuesday,Loyalists,15,6014.8
C03487,T0024358,14-12-2024,353.15,Champion,2024-12,Saturday,Loyalists,15,6014.8
C03487,T0024359,07-12-2024,416.25,Champion,2024-12,Saturday,Loyalists,15,6014.8
C03487,T0024360,24-10-2024,297.26,Champion,2024-10,Thursday,Loyalists,15,6014.8
C03487,T0024361,13-11-2024,342.99,Champion,2024-11,Wednesday,Loyalists,15,6014.8
C03487,T0024362,27-10-2024,277.45,Champion,2024-10,Sunday,Loyalists,15,6014.8
C03487,T0024363,01-11-2024,207.75,Champion,2024-11,Friday,Loyalists,15,6014.8
C03487,T0024364,05-11-2024,195.61,Champion,2024-11,Tuesday,Loyalists,15,6014.8
C03487,T0024365,11-12-2024,293.5,Champion,2024-12,Wednesday,Loyalists,15,6014.8
C03487,T0024366,27-10-2024,365.7,Champion,2024-10,Sunday,Loyalists,15,6014.8
C03487,T0024367,29-10-2024,279.46,Champion,2024-10,Tuesday,Loyalists,15,6014.8
C03487,T0024368,04-12-2024,337.92,Champion,2024-12,Wednesday,Loyalists,15,6014.8
C03487,T0024369,21-11-2024,213.62,Champion,2024-11,Thursday,Loyalists,15,6014.8
C03487,T0024370,27-11-2024,341.49,Champion,2024-11,Wednesday,Loyalists,15,6014.8
C03488,T0024371,20-11-2024,163.75,Champion,2024-11,Wednesday,Loyalists,15,5043.2768
C03488,T0024372,04-11-2024,314.97,Champion,2024-11,Monday,Loyalists,15,5043.2768
C03488,T0024373,31-10-2024,280.4,Champion,2024-10,Thursday,Loyalists,15,5043.2768
C03488,T0024374,14-12-2024,465.3234,Champion,2024-12,Saturday,Loyalists,15,5043.2768
C03488,T0024375,29-11-2024,290.54,Champion,2024-11,Friday,Loyalists,15,5043.2768
C03488,T0024376,24-11-2024,260.25,Champion,2024-11,Sunday,Loyalists,15,5043.2768
C03488,T0024377,28-10-2024,391.92,Champion,2024-10,Monday,Loyalists,15,5043.2768
C03488,T0024378,01-12-2024,251.86,Champion,2024-12,Sunday,Loyalists,15,5043.2768
C03488,T0024379,12-11-2024,239.68,Champion,2024-11,Tuesday,Loyalists,15,5043.2768
C03488,T0024380,13-11-2024,465.3234,Champion,2024-11,Wednesday,Loyalists,15,5043.2768
C03488,T0024381,16-12-2024,367.83,Champion,2024-12,Monday,Loyalists,15,5043.2768
C03488,T0024382,14-12-2024,257.57,Champion,2024-12,Saturday,Loyalists,15,5043.2768
C03488,T0024383,02-12-2024,323.68,Champion,2024-12,Monday,Loyalists,15,5043.2768
C03488,T0024384,02-12-2024,341.66,Champion,2024-12,Monday,Loyalists,15,5043.2768
C03488,T0024385,21-12-2024,385.31,Champion,2024-12,Saturday,Loyalists,15,5043.2768
C03488,T0024386,01-11-2024,243.21,Champion,2024-11,Friday,Loyalists,15,5043.2768
C03489,T0024387,25-10-2024,87.99,Loyalist,2024-10,Friday,At-Risk,9,363.2
C03489,T0024388,14-11-2024,83.58,Loyalist,2024-11,Thursday,At-Risk,9,363.2
C03489,T0024389,16-10-2024,22.65,Loyalist,2024-10,Wednesday,At-Risk,9,363.2
C03489,T0024390,08-10-2024,168.98,Loyalist,2024-10,Tuesday,At-Risk,9,363.2
C03490,T0024391,19-12-2024,273.31,Champion,2024-12,Thursday,Loyalists,15,5334.57
C03490,T0024392,27-10-2024,153.32,Champion,2024-10,Sunday,Loyalists,15,5334.57
C03490,T0024393,30-10-2024,264.38,Champion,2024-10,Wednesday,Loyalists,15,5334.57
C03490,T0024394,14-12-2024,170.01,Champion,2024-12,Saturday,Loyalists,15,5334.57
C03490,T0024395,05-12-2024,345.44,Champion,2024-12,Thursday,Loyalists,15,5334.57
C03490,T0024396,29-11-2024,312.71,Champion,2024-11,Friday,Loyalists,15,5334.57
C03490,T0024397,14-11-2024,297.89,Champion,2024-11,Thursday,Loyalists,15,5334.57
C03490,T0024398,30-10-2024,304.07,Champion,2024-10,Wednesday,Loyalists,15,5334.57
C03490,T0024399,29-11-2024,190.32,Champion,2024-11,Friday,Loyalists,15,5334.57
C03490,T0024400,01-11-2024,381.4,Champion,2024-11,Friday,Loyalists,15,5334.57
C03490,T0024401,23-11-2024,264.77,Champion,2024-11,Saturday,Loyalists,15,5334.57
C03490,T0024402,24-11-2024,418.7,Champion,2024-11,Sunday,Loyalists,15,5334.57
C03490,T0024403,21-11-2024,353.4,Champion,2024-11,Thursday,Loyalists,15,5334.57
C03490,T0024404,28-10-2024,240.54,Champion,2024-10,Monday,Loyalists,15,5334.57
C03490,T0024405,17-12-2024,404.1,Champion,2024-12,Tuesday,Loyalists,15,5334.57
C03490,T0024406,26-11-2024,165.18,Champion,2024-11,Tuesday,Loyalists,15,5334.57
C03490,T0024407,25-10-2024,433,Champion,2024-10,Friday,Loyalists,15,5334.57
C03490,T0024408,17-12-2024,362.03,Champion,2024-12,Tuesday,Loyalists,15,5334.57
C03491,T0024409,11-08-2024,118.24,At-Risk,2024-08,Sunday,At-Risk,8,518.31
C03491,T0024410,11-08-2024,86.26,At-Risk,2024-08,Sunday,At-Risk,8,518.31
C03491,T0024411,07-08-2024,152.05,At-Risk,2024-08,Wednesday,At-Risk,8,518.31
